Question,Tag
Minimum Moves to Reach Target with Rotations,breadth-first-search
Stepping Numbers,breadth-first-search
Web Crawler,breadth-first-search
Web Crawler Multithreaded,breadth-first-search
Tree Diameter,breadth-first-search
Number of Closed Islands,breadth-first-search
Smallest Common Region,breadth-first-search
Find Elements in a Contaminated Binary Tree,breadth-first-search
Minimum Moves to Move a Box to Their Target Location,breadth-first-search
Count Servers that Communicate,breadth-first-search
Delete Tree Nodes,breadth-first-search
Minimum Number of Flips to Convert Binary Matrix to Zero Matrix,breadth-first-search
Shortest Path in a Grid with Obstacles Elimination,breadth-first-search
Maximum Candies You Can Get from Boxes,breadth-first-search
Deepest Leaves Sum,breadth-first-search
Jump Game III,breadth-first-search
Get Watched Videos by Your Friends,breadth-first-search
Sum of Nodes with Even-Valued Grandparent,breadth-first-search
Number of Operations to Make Network Connected,breadth-first-search
Jump Game IV,breadth-first-search
Validate Binary Tree Nodes,breadth-first-search
Linked List in Binary Tree,breadth-first-search
Minimum Cost to Make at Least One Valid Path in a Grid,breadth-first-search
Time Needed to Inform All Employees,breadth-first-search
Frog Position After T Seconds,breadth-first-search
Find a Corresponding Node of a Binary Tree in a Clone of That Tree,breadth-first-search
Check if There is a Valid Path in a Grid,breadth-first-search
Check If a String Is a Valid Sequence from Root to Leaves Path in a Binary Tree,breadth-first-search
Minimum Time to Collect All Apples in a Tree,breadth-first-search
Count Good Nodes in Binary Tree,breadth-first-search
Pseudo-Palindromic Paths in a Binary Tree,breadth-first-search
Course Schedule IV,breadth-first-search
Reorder Routes to Make All Paths Lead to the City Zero,breadth-first-search
Find All The Lonely Nodes,breadth-first-search
Kth Ancestor of a Tree Node,breadth-first-search
Clone Binary Tree With Random Pointer,breadth-first-search
Clone N-ary Tree,breadth-first-search
Number of Nodes in the Sub-Tree With the Same Label,breadth-first-search
Detect Cycles in 2D Grid,breadth-first-search
Minimum Number of Days to Disconnect Island,breadth-first-search
Find Nearest Right Node in Binary Tree,breadth-first-search
Even Odd Tree,breadth-first-search
Lexicographically Smallest String After Applying Operations,breadth-first-search
Path With Minimum Effort,breadth-first-search
Minimum Jumps to Reach Home,breadth-first-search
Correct a Binary Tree,breadth-first-search
Shortest Path to Get Food,breadth-first-search
Find Distance in a Binary Tree,breadth-first-search
Map of Highest Peak,breadth-first-search
Tree of Coprimes,breadth-first-search
Shortest Path in a Hidden Grid,breadth-first-search
Minimum Path Cost in a Hidden Grid,breadth-first-search
Count Sub Islands,breadth-first-search
Nearest Exit from Entrance in Maze,breadth-first-search
Last Day Where You Can Still Cross,breadth-first-search
Find if Path Exists in Graph,breadth-first-search
Find All Groups of Farmland,breadth-first-search
Operations on Tree,breadth-first-search
The Time When the Network Becomes Idle,breadth-first-search
Second Minimum Time to Reach Destination,breadth-first-search
Minimum Operations to Convert Number,breadth-first-search
Find All People With Secret,breadth-first-search
Detonate the Maximum Bombs,breadth-first-search
K Highest Ranked Items Within a Price Range,breadth-first-search
Remove All Ones With Row and Column Flips II,breadth-first-search
All Ancestors of a Node in a Directed Acyclic Graph,breadth-first-search
Create Binary Tree From Descriptions,breadth-first-search
Distance to a Cycle in Undirected Graph,breadth-first-search
Escape the Spreading Fire,breadth-first-search
Closest Node to Path in Tree,breadth-first-search
Minimum Obstacle Removal to Reach Corner,breadth-first-search
Count Unreachable Pairs of Nodes in an Undirected Graph,breadth-first-search
Number of Increasing Paths in a Grid,breadth-first-search
Reachable Nodes With Restrictions,breadth-first-search
Amount of Time for Binary Tree to Be Infected,breadth-first-search
Reverse Odd Levels of Binary Tree,breadth-first-search
Number of Nodes With Value One,breadth-first-search
Height of Binary Tree After Subtree Removal Queries,breadth-first-search
Most Profitable Path in a Tree,breadth-first-search
Minimum Number of Operations to Sort a Binary Tree by Level,breadth-first-search
Minimum Fuel Cost to Report to the Capital,breadth-first-search
Minimum Score of a Path Between Two Cities,breadth-first-search
Divide Nodes Into the Maximum Number of Groups,breadth-first-search
Maximum Number of Points From Grid Queries,breadth-first-search
Disconnect Path in a Binary Matrix by at Most One Flip,breadth-first-search
Minimum Time to Visit a Cell In a Grid,breadth-first-search
Kth Largest Sum in a Binary Tree,breadth-first-search
Check Knight Tour Configuration,breadth-first-search
Shortest Cycle in a Graph,breadth-first-search
Minimum Reverse Operations,breadth-first-search
Cousins in Binary Tree II,breadth-first-search
Maximum Number of Fish in a Grid,breadth-first-search
Count the Number of Complete Components,breadth-first-search
Find the Safest Path in a Grid,breadth-first-search
